scrape_ts,casa,liga,jornada_rel,fecha,hora,local,visitante,fixture_id,pestana,mercado_id,mercado,columna,seleccion,linea,cuota,cuota_frac,idioma
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Selu Diallo,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Jozhua Vertrouwd,,9.5,17/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Florian Lejeune,,8.0,7/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Nahuel Tenaglia,,9.5,17/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Carlos Protesoni,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Oscar Valentin,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Marco de Las Sias,,9.5,17/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Tomas Mendes,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Ivan Balliu,,17.0,16/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Luiz Felipe,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Ander Guevara,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Castro Jonny Otto,,17.0,16/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Pelayo Fernandez,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Sergio Lozano,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Xanet Olaiz,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Facundo Garces,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Nikola Maras,,21.0,20/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Marash Kumbulla,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Nicolas Valentini,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará,Ville Koski,,21.0,20/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Alexandre Alemao,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Jorge De Frutos,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Lucas Boye,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Fran Perez,,5.5,9/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Isi Palazon,,6.0,5/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Antonio Martinez,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Denis Suarez,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Pablo Ibanez,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Pathe Ciss,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Mikel Rodriguez,,8.0,7/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Andrei Ratiu,,6.0,5/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Antonio Blanco,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Youseff Enriquez,,9.0,8/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Raul De Tomas,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Alvaro Garcia,,5.5,9/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Randy Nteka,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Sergio Camello,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Etienne Eto'o,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Aitor Manas,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Carles Alena,,5.5,9/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Mariano Diaz,,8.0,7/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Pedro Diaz,,6.5,11/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Miguel Rodriguez,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Marco Roman,,6.5,11/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Abde Rebbach,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Giorgi Tsitaishvili,,6.5,11/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Cabrera Unai Lopez,,6.0,5/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Samu Becerra,,6.5,11/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Angel Hidalgo Perez,,7.5,13/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Hugo Novoa,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Selu Diallo,,8.5,15/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Jozhua Vertrouwd,,7.0,6/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Florian Lejeune,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Nahuel Tenaglia,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Carlos Protesoni,,9.0,8/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Oscar Valentin,,9.0,8/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Marco de Las Sias,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Tomas Mendes,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Ivan Balliu,,9.0,8/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Luiz Felipe,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Ander Guevara,,11.0,10/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Castro Jonny Otto,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Pelayo Fernandez,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Sergio Lozano,,12.0,11/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Xanet Olaiz,,13.0,12/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Facundo Garces,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Nikola Maras,,10.0,9/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Marash Kumbulla,,16.0,15/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Nicolas Valentini,,17.0,16/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Asistirá,Ville Koski,,15.0,14/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Alexandre Alemao,,2.4,7/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Jorge De Frutos,,2.4,7/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Lucas Boye,,2.4,7/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Fran Perez,,2.75,7/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Isi Palazon,,2.75,7/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Antonio Martinez,,2.875,15/8,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Denis Suarez,,3.25,9/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Pablo Ibanez,,3.4,12/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Pathe Ciss,,3.6,13/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Mikel Rodriguez,,3.75,11/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Andrei Ratiu,,4.333,10/3,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Antonio Blanco,,5.0,4/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Youseff Enriquez,,6.5,11/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Raul De Tomas,,2.25,5/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Alvaro Garcia,,2.5,6/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Randy Nteka,,2.5,6/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Sergio Camello,,2.5,6/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Etienne Eto'o,,2.625,13/8,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Aitor Manas,,2.75,7/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Carles Alena,,2.875,15/8,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Mariano Diaz,,2.875,15/8,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Pedro Diaz,,2.875,15/8,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Miguel Rodriguez,,3.1,21/10,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Marco Roman,,3.2,11/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Abde Rebbach,,3.6,13/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Giorgi Tsitaishvili,,3.6,13/5,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Cabrera Unai Lopez,,3.75,11/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Samu Becerra,,3.75,11/4,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Angel Hidalgo Perez,,4.0,3/1,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Hugo Novoa,,4.333,10/3,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Selu Diallo,,4.333,10/3,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Jozhua Vertrouwd,,4.5,7/2,es
2026-08-20T18:23:24,bet365,La Liga,1,2026-08-20,21:00,Rayo Vallecano,CD Alaves,197219359,Crear apuesta,177704,Anotará o asistirá,Anotará o asistirá,Florian Lejeune,,5.0,4/1,es
